,stop_id,name,lat,lon
2504,3665,Glencairn Station,43.7094699,-79.44115
2505,0007,Alness St At Steeles Ave West South Side,43.7842299,-79.48091
2506,5118,High Park Ave At Annette St,43.6630199,-79.4693999
2507,2463,Faywood Blvd At Bainbridge Ave,43.7480099,-79.4495099
2508,9033,Yonge St At Park Home Ave (North York Centre Station),43.7694199,-79.4130799
2509,13465,Kingston Rd At Collinsgrove Rd,43.77241,-79.1849699
2510,15151,Bay St At Lake Shore Blvd W,43.6431099,-79.3777799
2511,0083,Bathurst St At Ardmore Rd,43.6935899,-79.4224499
2512,5424,1125 Leslie St North Side,43.72508,-79.34891
2513,3693,Grenoble Dr At Vendome Pl,43.7154999,-79.32823
2514,9225,Sentinel Rd At Grandravine Dr,43.7515899,-79.4953199
2515,2307,Eglinton Ave East At Rosemount Dr,43.73097,-79.2738199
2516,4541,Progress Ave At Schick Crt,43.7744199,-79.26692
2517,14962,Victoria Park Ave At Denton Ave,43.69294,-79.2892
2518,2891,McNicoll Ave At La Peer Blvd,43.8074199,-79.31586
2519,5553,Markham Rd At Blake Manor Blvd South Side,43.7508199,-79.2223199
2520,5526,Lumsden Ave At Westlake Ave,43.6942599,-79.30863
2521,8403,Vaughan Rd At Arlington Ave East Side,43.68874,-79.43143
2522,14895,St Clair Ave West At Mariposa Ave East Side,43.66759,-79.4893299
2523,10446,2901 Jane St,43.7528999,-79.5164099
2524,13474,Gerrard St East At Blantyre Ave East Side,43.6874799,-79.28364
2525,15350,Kingston Rd At Woodbine Ave,43.67416,-79.3077899
2526,5809,Mt Pleasant Rd At Mt Pleasant Cemetery,43.6949299,-79.3853
2527,6012,34 Rivalda Rd,43.7371699,-79.5349599
2528,2461,Faywood Blvd At Joel Swirsky Blvd South Side,43.74533,-79.4492199
2529,5163,Lake Shore Blvd West At Thirty First St,43.5951599,-79.53041
2530,13954,Underpass Gate At Roywood Dr West Side,43.76255,-79.3357499
2531,9298,Skyway Ave At Meridian Rd (South),43.68248,-79.58173
2532,0151,Bathurst St At Heathdale Rd,43.68884,-79.42051
2533,2899,1055 McNicoll Ave,43.8039999,-79.3333299
2534,11555,Tapscott Rd At Melford Dr (North) South Side,43.81059,-79.23566
2535,7741,Eringate Dr At Wellesworth Dr,43.66096,-79.5806099
2536,9030,Yonge St At Montgomery Ave,43.7096999,-79.3990999
2537,5831,Mt Pleasant Rd At Manor Rd East,43.70422,-79.38837
2538,9003,Yonge St At Hendon Ave (Finch Station),43.7817099,-79.4161899
2539,13896,Middlefield Rd At Orator Gate North Side,43.80825,-79.25645
2540,15578,Pioneer Village Station,43.7769999,-79.5094
2541,13697,Park Lawn Rd At Gardiner Expressway (WB On Ramp),43.62586,-79.48633
2542,14336,St Clair Ave West At Bathurst St East Side,43.6832099,-79.41767
2543,6598,Middlefield Rd At Richmond Park Blvd,43.8143499,-79.2597299
2544,14987,Staines Rd At Rivendell Trail,43.8332799,-79.2249699
2545,3913,Jane St At Page Ave,43.6639699,-79.4903399
2546,15954,Leslie St At Cummer Ave South Side,43.8009999,-79.37077
2547,14082,Nightstar Rd At Cranberry Dr,43.82557,-79.2244699
2548,14310,McCowan Rd At Southdale Dr South Side,43.8650299,-79.28409
2549,9058,Yonge St At Steeles Ave East,43.79788,-79.41984
2550,13950,Fenelon Dr At Graydon Hall Dr South Side,43.7633599,-79.33904
2551,8681,399 The West Mall (Etobicoke Civic Centre),43.6432799,-79.56653
2552,0360,Bellamy Rd North At Jarwick Dr,43.7662499,-79.2387699
2553,7284,Sheppard Ave West At Harlock Blvd,43.75383,-79.4458699
2554,0498,Bloor St West At Brunswick Ave,43.6658199,-79.40755
2555,8460,Victoria Park Ave At Finch Ave East,43.7929299,-79.3311299
2556,2638,Finch Ave West At Topcliffe Ave,43.7587899,-79.50972
2557,3978,Keele St At Donald Ave,43.6848199,-79.4726599
2558,5552,Markham Rd At Blake Manor Blvd,43.7509699,-79.2220799
2559,8150,St Clair Ave West At Avenue Rd West Side,43.6865399,-79.4021
2560,8004,Old Kingston Rd At Morrish Rd West Side,43.78313,-79.1710899
2561,9854,Milner Ave At Shadowood Crt,43.7986599,-79.20299
2562,0771,Christie St At Dupont St,43.6717499,-79.4216899
2563,0460,Birchmount Rd At Vauxhall Dr,43.7588399,-79.2893099
2564,3262,York Mills Rd At Highland Cres,43.7453499,-79.39653
2565,0486,Bloor St East At Yonge St,43.6703399,-79.38664
2566,4533,700 Progress Ave,43.7779199,-79.2473099
2567,4307,Kipling Ave At Evans Ave North Side,43.6163399,-79.52477
2568,0382,Birchmount Rd At Bonis Ave,43.7834799,-79.29912
2569,8985,Yonge St At Fairlawn Ave,43.73095,-79.4038499
2570,5393,Lawrence Ave West At Pimlico Rd West Side,43.7075599,-79.48273
2571,1121,Gerrard St East At Golfview Ave,43.6820899,-79.30829
2572,14329,741 Ellesmere Rd At Mondeo Dr,43.7644599,-79.28745
2573,11532,Opposite 44 Valley Woods Rd,43.75523,-79.33334
2574,9158,Leslie St At Ballyronan Rd,43.7493999,-79.3590399
2575,14062,Spadina Rd At Elderwood Dr,43.6967899,-79.4161599
2576,3469,Davenport Rd At Old Weston Rd,43.67108,-79.46215
2577,0617,Brimley Rd At Arnprior Rd South Side,43.7511499,-79.25449
2578,0245,Bay St At Elm St,43.65739,-79.38452
2579,2542,636 Finch Ave East (Plaza),43.7876299,-79.38082
2580,8098,Signet Dr At Fenmar Dr,43.75835,-79.53873
2581,11093,Scarborough Golf Club Rd At Lawrence Ave East North Side,43.7624899,-79.21571
2582,14145,1816 Lake Shore Blvd East,43.6644999,-79.30617
2583,5241,Lawrence Ave East At Burnview Cres West Side,43.75653,-79.2414199
2584,0401,Birchmount Rd At Denison St,43.8329699,-79.31899
2585,7068,Runnymede Rd At St Clair Ave West,43.6688199,-79.4833699
2586,0256,Bay St At King St West,43.64853,-79.38012
2587,14380,Steeles Ave East At Staines Rd,43.8407299,-79.23277
2588,11417,Humberwood Blvd At Honeyview Pl,43.7334,-79.6191999
2589,0154,1138 Bathurst St,43.6753699,-79.41535
2590,11049,Humberline Dr At Humber College Blvd,43.73186,-79.6095599
2591,4379,Kipling Ave At Torlake Cres (North),43.6141899,-79.52383
2592,8107,Sloane Ave At Elvaston Dr,43.7300999,-79.3097999
2593,8990,Yonge St At Florence Ave,43.7583399,-79.41031
2594,2006,Driftwood Ave At Stong Crt,43.76208,-79.5169699
2595,0322,Bayview Ave At Steeles Ave East South Side,43.80265,-79.3961499
2596,8912,Woodbine Ave At Corley Ave,43.6763699,-79.30881
2597,4835,Brimley Rd At Walkway To Goldhawk Trail,43.81864,-79.28304
2598,3193,Wilson Heights Blvd At Waterloo Ave South Side,43.75509,-79.45983
2599,2636,Finch Ave West At Tobermory Dr,43.7591599,-79.50797
2600,15308,St Clair West Station,43.6843,-79.41561
2601,1762,Broadview Ave At Millbrook Cres,43.6721399,-79.3551599
2602,8530,Warden Ave At Ashtonbee Rd,43.73055,-79.28857
2603,0697,Burnhamthorpe Rd At The West Mall,43.6443599,-79.56744
2604,4636,St Regis Cres North At Bakersfield St,43.7570399,-79.48107
2605,6610,125 Neptune Dr East Side,43.7313099,-79.43976
2606,2521,Finch Ave East At Liszt Gate,43.7909799,-79.36296
2607,3920,Jane St At Sheppard Ave West,43.73921,-79.51295
2608,6641,Parliament St At Oak St,43.6609799,-79.3667299
2609,0741,Caledonia Rd At Rogers Rd,43.68288,-79.45784
2610,0372,Birchmount Rd At Allanford Rd,43.7741499,-79.2948999
2611,4818,Brimley Rd At Chartland Blvd,43.8016199,-79.27487
2612,0480,Bloor St East At Jarvis St,43.67171,-79.3803799
2613,1151,Howard Park Ave At Indian Rd,43.6507599,-79.45489
2614,4155,King St West At Atlantic Ave,43.6400499,-79.42141
2615,14375,Steeles Ave East At Opposite Walkway To Irenemount Cres,43.8349099,-79.25786
2616,5148,Laird Dr At Wicksteed Ave,43.71021,-79.3633
2617,4308,Kipling Ave At Evans Ave,43.6160099,-79.5249199
2618,5817,Mt Pleasant Rd At Erskine Ave,43.71269,-79.39187
2619,9452,Cosburn Ave At Linsmore Cres,43.69256,-79.3349399
2620,9425,Atkinson Ave At Campbell Cres,43.8110999,-79.4431099
2621,9534,Cordova Ave At Dundas St West,43.64873,-79.52841
2622,15341,Queen St West At Triller Ave,43.6390899,-79.44387
2623,2772,Kingston Rd At Columbine Ave,43.6716799,-79.31036
2624,2346,Eglinton Ave West At Elmsthorpe Ave,43.7039899,-79.41103
2625,15556,Highway 7 At Birchmount Rd,43.8576899,-79.3246499
2626,9498,75 Thorncliffe Park Dr,43.70495,-79.34195
2627,15509,Church St At The Esplanade,43.6475,-79.37348
2628,6557,Marlee Ave At Whitmore Ave,43.6998299,-79.4400099
2629,4259,Kingston Rd At Ridgemoor Ave,43.70615,-79.2511699
2630,0607,161 Bridgeland Ave,43.7251799,-79.46476
2631,14631,Don Mills Station,43.7756399,-79.34634
2632,11113,Sheppard Ave East At Twyn Rivers Dr South Side,43.80862,-79.16553
2633,1864,Danforth Ave At Warden Ave,43.6944999,-79.27343
2634,1114,Gerrard St East At Beaton Ave,43.6762899,-79.31688
2635,2813,Lawrence Ave East At Blaine Dr,43.7347999,-79.35908
2636,10758,Leslie St At Lesmill Rd South Side,43.7635099,-79.3620899
2637,14619,Bathurst Station,43.6665299,-79.41129
2638,1470,Rathburn Rd At Cedarland Dr,43.66138,-79.5357699
2639,3199,Woodbine Ave At Lumsden Ave,43.6926499,-79.3156699
2640,3727,Horner Ave At Sheldon Ave,43.60233,-79.5428499
2641,1024,Dupont St At Manning Ave,43.6723399,-79.41833
2642,1738,Bingham Ave At Kingston Rd,43.6808299,-79.2852099
2643,1929,Don Mills Rd At Fairview Mall Dr North Side,43.7795299,-79.3487
2644,6672,Pharmacy Ave At Brian Ave,43.7461399,-79.30569
2645,2273,Eglinton Ave East At Hanna Rd,43.71218,-79.3719099
2646,14688,Finch Station,43.7807899,-79.41493
2647,15669,9690 Markham Rd,43.9022699,-79.2666499
2648,9302,Attwell Dr At Carlson Crt,43.6891899,-79.58719
2649,9295,International Blvd At Voyager Crt South,43.67749,-79.5881799
2650,9469,Ellesmere Rd At Calthorpe Ave,43.78831,-79.1808999
2651,9659,Graydon Hall Dr At Don Mills Rd,43.7619199,-79.3468
2652,4696,Victoria Park Ave At Swanwick Ave,43.68525,-79.28596
2653,14801,Wilson Station,43.7348699,-79.45089
2654,2937,Morningside Ave At Coronation Dr North Side,43.7621499,-79.1835999
2655,1489,Rathburn Rd At Lloyd Manor Rd West Side,43.6589499,-79.54745
2656,5957,Ossington Ave At College St,43.6544599,-79.4227999
2657,2276,Eglinton Ave East At Ionview Rd,43.7316099,-79.27112
2658,6280,Cactus Ave At Green Bush Rd West Side,43.7931999,-79.43587
2659,6904,The Queensway At North Queen St,43.6144199,-79.55591
2660,1534,Sheppard Ave East At Clairtrell Rd,43.7662799,-79.38994
2661,2309,Eglinton Ave East At Rumsey Rd,43.7126799,-79.36946
2662,7633,Curity Ave At Hollinger Rd,43.71016,-79.31625
2663,11029,Finch Ave West At Kipling Ave West Side,43.7433199,-79.5826799
2664,1240,Leslie St At Lake Shore Blvd East,43.6593599,-79.3286299
2665,13631,Markham Rd At Passmore Ave,43.83036,-79.25038
2666,15983,Dundas St West At Clendenan Ave,43.66545,-79.4737399
2667,1300,McCowan Rd At Invergordon Ave,43.78732,-79.25705
2668,7972,Military Trail At Gladys Rd,43.7830699,-79.1791899
2669,5722,2950 Midland Ave,43.8022599,-79.28579
2670,7475,279 Yorkland Blvd (North),43.7733599,-79.33446
2671,3584,Finch Ave West At Carney Rd,43.7771999,-79.4277
2672,3608,625 Finch Ave West,43.7714599,-79.45451
2673,5541,261 Maple Leaf Dr,43.7117199,-79.49266
2674,6339,Penworth Rd At Crosland Dr,43.7652099,-79.31058
2675,9827,Pharmacy Ave At Ellesmere Rd South Side,43.7586399,-79.31016
2676,3181,Wilmington Ave At Finch Ave West South Side,43.7693699,-79.4604599
2677,7221,Sheppard Ave East At Murison Blvd East Side,43.79916,-79.2123599
2678,11874,Bathurst St At Cordoba Dr,43.79454,-79.44639
2679,8278,Steeles Ave West At Hidden Trail,43.7885,-79.4633399
2680,7040,Royal York Rd At Yorkleigh Ave,43.69416,-79.53168
2681,3139,555 Trethewey Dr,43.69658,-79.4910799
2682,6400,Glen Rd At Elm Ave,43.6759199,-79.3750599
2683,4930,Culford Rd At Lawrence Ave West South Side,43.7059099,-79.48754
2684,9365,McCowan Rd At McNicoll Ave,43.8181299,-79.2722099
2685,6453,Huntingwood Dr At Kittery Blvd,43.7964299,-79.2867
2686,12164,Lake Shore Blvd West At Colborne Lodge Dr West Side,43.6379499,-79.45948
2687,2022,Dufferin St At Brandon Ave,43.6703199,-79.4397199
2688,0565,Bloor St West At Parkside Dr,43.6545299,-79.46016
2689,4179,King St West At Niagara St,43.6429899,-79.40754
2690,2127,Dundas St East At River St,43.66128,-79.3579999
2691,14665,Dundas West Station,43.6568199,-79.45346
2692,8727,Weston Rd At Gaydon Ave,43.72028,-79.5373499
2693,5281,Lawrence Ave East At Kingston Rd,43.7673099,-79.19054
2694,6469,Huntingwood Dr At Kilkenny Dr,43.78368,-79.3172099
2695,1357,75 Milner Ave,43.7840199,-79.25133
2696,8955,Yonge St At Athabaska Ave,43.79529,-79.4192
2697,13524,Castlemore Ave At The Bridle Walk,43.8961699,-79.30806
2698,4217,Kingston Rd At Cliffside Dr,43.7038,-79.2526499
2699,1146,Highview Ave At Kennedy Rd,43.70236,-79.2561099
2700,10862,Steeles Ave West At Highway 27,43.7552199,-79.61449
2701,10480,Sheppard Ave East At Reidmount Ave - Agincourt Go Station,43.7837899,-79.28517
2702,2398,Eglinton Ave West At Gabian Way,43.6918699,-79.46735
2703,6038,Rogers Rd At Silverthorn Ave,43.68269,-79.4633999
2704,11027,Albion Rd At Islington Ave,43.73714,-79.5655199
2705,15435,Sheppard Ave West At William Allen Rd,43.75004,-79.46366
2706,8701,3689 Weston Rd,43.7628899,-79.5447599
2707,0506,Bloor St West At Dundas St West,43.6561999,-79.45261
2708,14604,The Queensway At Wesley St,43.6269099,-79.49966
2709,2026,Dufferin St At Castlefield Ave,43.7009499,-79.4519499
2710,3521,Dundas St West At Runnymede Rd,43.6656499,-79.4819999
2711,2027,Dufferin St At Celt Ave North Side,43.7180199,-79.4553899
2712,8715,Weston Rd At Denison Rd West,43.6962999,-79.5084099
2713,8879,1700 Wilson Ave (Sheridan Mall),43.7205499,-79.51093
2714,6778,Prince Edward Dr South At Glenroy Ave,43.6436899,-79.5034399
2715,5937,O'Connor Dr At Sunrise Ave,43.7190899,-79.3046
2716,10850,1120 Tapscott Rd,43.82782,-79.24407
2717,6172,The Westway At Trehorne Dr,43.6909999,-79.53622
2718,8519,Victoria Park Ave At Valdane Dr,43.7186,-79.29997
2719,4870,Chisholm Ave At Orley Ave North Side,43.6928999,-79.3050599
2720,3359,Brimley Rd At Barkdene Hills,43.71542,-79.23928
2721,1265,Maniza Rd At Gilley Rd,43.7357299,-79.4645699
2722,8404,Vaughan Rd At Arlington Ave,43.6888699,-79.43152
2723,6272,Browns Line At Valermo Dr,43.6059099,-79.5469099
2724,6705,Pharmacy Ave At Florens Ave,43.7042899,-79.2884299
2725,2227,The East Mall At Yarn Rd,43.6322899,-79.55348
2726,6618,Neptune Dr At Rajah St,43.7320899,-79.43845
2727,15418,Birchmount Rd At Verdale Crossing,43.8520899,-79.3254599
2728,14884,St Clair Ave West At Northcliffe Blvd West Side,43.6783399,-79.44138
2729,10272,Linkwood Lane At St Dennis Dr,43.7193299,-79.32756
2730,4411,Lansdowne Ave At Wallace Ave,43.66241,-79.44462
2731,6438,Huntingwood Dr At Davisbrook Blvd,43.78613,-79.3084999
2732,8600,Warden Ave At Sherry Rd North Side,43.7236699,-79.2858
2733,2318,Eglinton Ave East At Warden Ave,43.7280399,-79.28733
2734,2740,Jane St At Wright Ave,43.70109,-79.50341
2735,6659,Pharmacy Ave At Alvinston Rd North Side,43.7239099,-79.2967799
2736,8537,Warden Ave At Boem Ave,43.74844,-79.29613
2737,14792,Warden Station,43.7109899,-79.2797
2738,0815,College St At Beverley St,43.65855,-79.3963699
2739,3769,Islington Ave At Birmingham St North Side,43.60381,-79.5064
2740,8713,Weston Rd At Craydon Ave,43.6903699,-79.4984799
2741,11244,Littles Rd At Birrell Ave,43.8173799,-79.2046199
2742,5684,2265 Midland Ave,43.7754799,-79.2739099
2743,2292,Eglinton Ave East At McCowan Rd,43.7386499,-79.23864
2744,2038,Dufferin St At Davenport Rd North Side,43.67338,-79.44107
2745,4424,Lawrence Ave East At Morningside Ave,43.76858,-79.1858599
2746,7734,Elmhurst Dr At Muncey Ave,43.7242499,-79.55368
2747,0094,Bathurst St At Baycrest Ave,43.7295199,-79.4320199
2748,0514,Bloor St West At Clendenan Ave,43.6526099,-79.46986
2749,7540,Bermondsey Rd At Sunrise Ave,43.7168599,-79.3131599
2750,5007,Doncaster Ave At Main St,43.69161,-79.3035199
2751,1139,Greenwin Village Rd At Regatta Cres,43.7912,-79.4429299
2752,0579,Bloor St West At Royal York Rd,43.6472,-79.5115499
2753,5188,Lake Shore Blvd West At Long Branch Ave,43.5946899,-79.53303
2754,3838,2200 Islington Ave,43.7126799,-79.55431
2755,2491,Finch Ave East At Birchmount Rd,43.79917,-79.3057599
2756,6190,The Westway At Islington Ave,43.6884899,-79.54318
2757,2734,Islington Ave At Van Dusen Blvd,43.6416,-79.52222
2758,6915,The Queensway At South Kingsway,43.63566,-79.4733899
2759,5405,Lawrence Ave West At Scarlett Rd,43.6980399,-79.52337
2760,3760,Islington Ave At Aylesbury Rd,43.6662599,-79.5327399
2761,5847,Mt Pleasant Rd At Teddington Park Ave,43.73386,-79.39959
2762,7755,Fifeshire Rd At Caldy Crt North Side,43.7601899,-79.38849
2763,5572,Markham Rd At Markanna Dr,43.7407299,-79.21803
2764,4659,Tapscott Rd At Finch Ave East,43.81402,-79.23686
2765,1893,Dawes Rd At Ferris Rd,43.7059499,-79.29542
2766,14876,Pharmacy Ave At Innisdale Dr,43.73477,-79.3011
2767,5159,Lake Shore Blvd West At Twenty Seventh St,43.59633,-79.5250399
2768,6757,Pharmacy Ave At Sundridge Dr,43.72158,-79.29604
2769,3707,Horner Ave At Alderbrae Ave,43.6026,-79.5408499
2770,7592,Carluke Cres At Fifeshire Rd (East) West Side,43.7607199,-79.38857
2771,9722,Dundas St West At Highway 427,43.6288099,-79.55516
2772,1184,Jones Ave At Danforth Ave,43.6796699,-79.3399699
2773,5643,Martin Grove Rd At Royalcrest Rd,43.75242,-79.5995
2774,15406,Humber College Bus Terminal,43.7285999,-79.6048
2775,0093,Bathurst St At Barton Ave,43.6681899,-79.4125099
2776,9258,Martin Grove Rd At Royalcrest Rd,43.7522499,-79.5990999
2777,7172,Sheppard Ave East At Commons Dr,43.7757099,-79.32055
2778,2223,The East Mall At West Deane Park Dr,43.65915,-79.56893
2779,9266,Martin Grove Rd At Cabernet Cir,43.7541299,-79.6002799
2780,14860,Murray Ross Pkwy At Haynes Ave,43.7656199,-79.49761
2781,5565,Markham Rd At Greencedar Circt,43.7579699,-79.22494
2782,3384,Browns Line At Jellicoe Ave,43.5963999,-79.5426599
2783,7926,Lawson Rd At Centennial Rd West Side,43.78746,-79.1511699
2784,15239,Steeles Ave East At Conacher Dr,43.8021199,-79.40101
2785,4782,1451 Avenue Rd (Havergal College),43.72019,-79.41488
2786,9463,Cosburn Ave At Roblin Ave,43.69539,-79.3224399
2787,14663,Dundas West Station,43.6569799,-79.4531
2788,7374,Stephen Dr At The Queensway,43.6304999,-79.4844199
2789,8867,Wilson Ave At Keele St East Side,43.7269299,-79.48102
2790,7726,Elmhurst Dr At Fordwich Cres,43.7263099,-79.5654799
2791,8169,St Clair Ave West At Weston/Keele West Side,43.6725099,-79.46824
2792,0851,Lake Shore Garage Loop,43.6561499,-79.3301899
2793,0823,College St At Crawford St,43.6552299,-79.41887
2794,10632,North Queen St At The Queensway,43.6145799,-79.5564999
2795,8546,Warden Ave At Cass Ave,43.77584,-79.30637
2796,7418,Victoria Park Ave At Paget Rd South Side,43.75974,-79.31622
2797,3637,Gervais Dr At Eglinton Ave East,43.722,-79.3366799
2798,9053,Yonge St At St Clair Ave West (St Clair Station),43.68828,-79.39427
2799,5214,Lansdowne Ave At Davenport Rd,43.6714299,-79.4481899
2800,0458,Birchmount Rd At Walkway To River Grove Dr,43.81847,-79.31565
2801,15749,Kipling Ave At Henley Cres,43.7304299,-79.57561
2802,8947,Yonge Blvd At Ridley Blvd,43.73744,-79.4111799
2803,0223,Bathurst St At Wilson Ave,43.73758,-79.43423
2804,8569,Warden Ave At Glen Springs Dr,43.8046499,-79.3200199
2805,10148,Brimley Rd At Pitfield Rd,43.78359,-79.26657
2806,0860,Cosburn Ave At Logan Ave,43.68867,-79.3529899
2807,6112,St Clair Ave East At Inglewood Dr,43.68971,-79.3866899
2808,7550,Birchmount Rd At Highview Ave,43.69957,-79.26496
2809,2625,Finch Ave West At Romfield Lane,43.7624399,-79.49365
2810,14630,Don Mills Station,43.7757099,-79.34596
2811,4469,Markham Rd At Milner Ave,43.7897699,-79.2373699
2812,0905,Danforth Ave At Pape Ave,43.6790499,-79.34474
2813,3460,Crow Trail At Tapscott Rd,43.8078199,-79.2326699
2814,0173,Bathurst St At Mascot Pl,43.7704799,-79.4422899
2815,5623,Martin Grove Rd At Jeffcoat Dr,43.7188899,-79.5835799
2816,1427,47 Orfus Rd,43.7193699,-79.46047
2817,8552,Warden Ave At Comstock Rd,43.7218399,-79.2853399
2818,14605,St Clair Ave West At Tweedsmuir Ave,43.6840099,-79.41331
2819,7621,Clayson Rd At Wilson Ave North Side,43.71836,-79.52321
2820,9647,Brimley Rd At St Clair Ave East,43.7210699,-79.2416499
2821,6244,Banatyne Dr At Dunlace Dr,43.7617099,-79.37221
2822,7300,Sheppard Ave West At Wilson Heights Blvd,43.7518199,-79.45659
2823,0929,Davenport Rd At Bedford Rd,43.6744499,-79.39966
2824,3938,Jane St At William Cragg Dr North Side,43.7227299,-79.5088899
2825,0232,Bay St At Adelaide St West,43.6499999,-79.38091
2826,14517,Weston Rd At Sidney Belsey Cres,43.6931799,-79.5044099
2827,5695,Midland Ave At Dorcot Ave,43.7580999,-79.2676199
2828,14869,Old Dundas St At Lundy Ave,43.6629699,-79.50346
2829,4806,Bradstock Rd At Rivalda Rd,43.73976,-79.5357599
2830,4148,King St East At Sumach St,43.6552799,-79.3587
2831,8560,Warden Ave At Ellesmere Rd,43.761,-79.30053
2832,11264,Finch Ave East At Old Cummer Go Station,43.7897299,-79.37002
2833,8017,Parkview Hill Cres At Alder Rd,43.7037799,-79.32521
2834,0527,Bloor St West At Islington Ave,43.64447,-79.5236699
2835,10516,Ellesmere Rd At Morrish Rd,43.78996,-79.1735699
2836,4987,Dixon Rd At Islington Ave East Side,43.6970999,-79.54598
2837,12838,Vanderhoof Ave At Brentcliffe Rd,43.71312,-79.3581599
2838,11267,Arcot Blvd At Albion Rd,43.727,-79.5517099
2839,1867,Davisville Ave At Pailton Cres,43.69919,-79.3920099
2840,2707,Humberline Dr At Huddersfield Rd,43.7435,-79.62084
2841,4983,Dixon Rd At Havenridge Dr West Side,43.69793,-79.5433399
2842,3670,Greenwood Ave At Danforth Ave South Side,43.68084,-79.33219
2843,11156,135 Commander Blvd,43.7947299,-79.2687
2844,1585,Steeles Ave West At Bathurst St East Side,43.79256,-79.4445599
2845,15626,Champagne Dr At Finch Ave West,43.7673099,-79.4712099
2846,6095,Southwood Dr At Glen Ames,43.67609,-79.2968799
2847,5766,Mortimer Ave At Broadview Ave East Side,43.68393,-79.35647
2848,14258,Don Mills Rd At Eglinton Ave East,43.72067,-79.33912
2849,8974,Yonge St At Cranbrooke Ave,43.72926,-79.4034
2850,1965,Don Mills Rd At Premier Davis Blvd (Seneca College),43.79651,-79.3553599
2851,15229,Canada Blvd At Princes Blvd,43.6352799,-79.41018
2852,2678,Guildwood Pkwy At Guild Inn East Side,43.7487099,-79.19352
2853,1033,Eglinton Ave East At Gilder Dr,43.7357799,-79.25309
2854,2919,Midland Ave At Wilkie Ave,43.71552,-79.25014
2855,14309,Nunavut Rd (Horse Palace),43.6346999,-79.4166599
2856,1516,Royal York Rd At Kingsgrove Blvd,43.6538599,-79.5142899
2857,1104,Gerrard St East At River St,43.66356,-79.3593299
2858,8179,St Clair Ave West At Old Weston Rd,43.6734399,-79.46315
2859,14730,Lawrence East Station,43.7506699,-79.2705
2860,6532,Humber Loop At The Queensway,43.6311199,-79.47887
2861,0215,Bathurst St At Viewmount Ave South Side,43.7101099,-79.4276899
2862,8896,Wilson Heights Blvd At Codsell Ave,43.7536099,-79.4582699
2863,6424,Huntingwood Dr At Batterswood Dr,43.78226,-79.3186399
2864,9660,240 Duncan Mill Rd,43.7615799,-79.3507599
2865,4065,3008 Kennedy Rd,43.80762,-79.29998
2866,6864,Queens Quay West At Rees St West Side,43.63876,-79.3871599
2867,1005,Dupont St At Dufferin St,43.6685399,-79.4387799
2868,2657,700-780 Gordon Baker Rd,43.8099699,-79.34235
2869,9931,Knob Hill Dr At Weston Rd,43.71131,-79.5342499
2870,0286,Bayview Ave At Cummer Ave,43.7921499,-79.3934399
2871,8940,Yonge Blvd At Esgore Dr South Side,43.7406899,-79.41474
2872,8011,Overlea Blvd At Thorncliffe Park Dr (East),43.70725,-79.3440299
2873,10176,King St West At Portland St,43.6445299,-79.39994
2874,15342,Queen St East At Elmer Ave,43.66916,-79.3036399
2875,6304,Coe Hill Dr At The Queensway,43.6376699,-79.4685499
2876,4143,King St East At Sackville St,43.6542999,-79.36038
2877,3520,Dundas St West At Royal York Rd,43.659,-79.5151299
2878,15803,Jane St At Alliance Ave,43.6765799,-79.4957099
2879,13196,Weston Rd At Dennis Ave,43.6851399,-79.4859599
2880,5352,Lawrence Ave West At Chatsworth Dr,43.7230799,-79.41138
2881,3266,Albion Rd At Highway 27,43.7443599,-79.6073599
2882,4334,Kipling Ave At Kingsview Blvd,43.69702,-79.56004
2883,8793,Willowdale Ave At Byng Ave,43.7780399,-79.4054999
2884,4405,Lansdowne Ave At Lappin Ave,43.6651599,-79.44592
2885,0738,Caledonia Rd At Playfair Ave,43.7083499,-79.46587
2886,3722,Horner Ave At Judson St,43.6117199,-79.5154899
2887,1014,Dupont St At Kendal Ave,43.67406,-79.4095499
2888,8586,Warden Ave At Manhattan Dr,43.7518199,-79.2972299
2889,9223,Sentinel Rd At Dovehouse Ave,43.74846,-79.49309
2890,0330,Bayview Ave At York Mills Rd South Side,43.7473599,-79.38415
2891,13655,9350 Markham Rd,43.894,-79.26467
2892,9566,Nugget Ave At Shorting Rd,43.7962499,-79.25122
2893,2248,Eglinton Ave East At Bessborough Dr West Side,43.71171,-79.3743699
2894,9531,Mabelle Ave At Dundas St West South Side,43.64637,-79.53012
2895,0055,Avenue Rd At Cottingham St South Side,43.67968,-79.39875
2896,6375,The Esplanade At Lower Jarvis St East Side,43.6482499,-79.37045
2897,2083,Dufferin St At Rogers Rd,43.6856699,-79.4462599
2898,2413,Eglinton Ave West At Tarlton Rd,43.70349,-79.4133399
2899,5997,Pelmo Cres At Longview Dr West Side,43.7109599,-79.5108499
2900,4076,Kennedy Rd At Cornwallis Dr South Side,43.75159,-79.27582
2901,2465,Faywood Blvd At Clanton Park Rd,43.7436399,-79.4485899
2902,0046,Avenue Rd At Balmoral Ave,43.6843699,-79.40066
2903,9275,Drewry Ave At Grantbrook St,43.78361,-79.4335899
2904,7810,Harbord St At Grace St,43.6598399,-79.41757
2905,0633,Brimley Rd At Gully Dr,43.74353,-79.25111
2906,11451,Ancaster Rd At Powell Rd South Side,43.7365599,-79.46797
